filename,fold,target,category,esc10,src_file,take
Inc_P5_6_2S1JoiningH4000_cycle_012.wav,4,0,normal,False,P5_6_2S1JoiningH4000,12
Cross_s1_p4cycle_079.wav,2,0,normal,False,unknown,79
P5_6_2S1JoiningH1000_cycle_256.wav,2,0,normal,False,6_2S1JoiningH1000,256
cross_p7s1_cycle_543.wav,3,0,normal,False,unknown,543
cross_p7s1_cycle_371.wav,5,0,normal,False,unknown,371
Cross_s1_p1cycle_134.wav,2,0,normal,False,unknown,134
cross_p7s1_cycle_386.wav,1,0,normal,False,unknown,386
cross_p7s1_cycle_489.wav,3,0,normal,False,unknown,489
Cross_s1_p_uppercycle_174.wav,5,0,normal,False,unknown,174
s2_p6_mangoutcycle_140.wav,2,0,normal,False,unknown,140
Cross_s1_p_uppercycle_050.wav,3,0,normal,False,unknown,50
Cross_p6cycle_047.wav,3,0,normal,False,unknown,47
P5_6_2S1JoiningH1000_cycle_236.wav,3,0,normal,False,6_2S1JoiningH1000,236
Inc_P5_6_2S1JoiningH4000_cycle_002.wav,4,0,normal,False,P5_6_2S1JoiningH4000,2
Cross_s2_p1cycle_154.wav,5,0,normal,False,unknown,154
Cross_s1_p1cycle_182.wav,4,0,normal,False,unknown,182
cross_p7s1_cycle_301.wav,3,0,normal,False,unknown,301
Cross_s1_p3cycle_095_augmented_4.wav,4,1,anomalous,False,unknown,-1
P5_6_2S1JoiningH4000_cycle_005.wav,1,0,normal,False,6_2S1JoiningH4000,5
Cross_s1_p3cycle_382_augmented_2.wav,4,1,anomalous,False,unknown,-1
Cross_s2_p1cycle_086.wav,5,0,normal,False,unknown,86
l6s9.95s10.1_P2S2Girders2H2300_cycle_074.wav,1,0,normal,False,P2S2Girders2H2300,74
Cross_s2_p1cycle_188.wav,5,0,normal,False,unknown,188
Cross_s1_p5cycle_039.wav,2,0,normal,False,unknown,39
P5_6_2S1JoiningH4000_cycle_208.wav,2,0,normal,False,6_2S1JoiningH4000,208
Cross_s1_p3cycle_109_augmented_2.wav,1,1,anomalous,False,unknown,-1
P5_6_2S1JoiningH1000_cycle_435.wav,3,0,normal,False,6_2S1JoiningH1000,435
P1_2S1BottomRing2H1000_cycle_184.wav,2,0,normal,False,2S1BottomRing2H1000,184
Cross_s1_p_uppercycle_030.wav,4,0,normal,False,unknown,30
Cross_s1_p_uppercycle_098.wav,1,0,normal,False,unknown,98
Cross_s1_p1cycle_146.wav,3,0,normal,False,unknown,146
P1_2S1BottomRing2H1000_cycle_172.wav,1,0,normal,False,2S1BottomRing2H1000,172
Inc_P5_6_2S1JoiningH4000_cycle_328.wav,3,0,normal,False,P5_6_2S1JoiningH4000,328
cross_p7s1_cycle_359.wav,4,0,normal,False,unknown,359
Cross_s1_p5cycle_111.wav,2,0,normal,False,unknown,111
l6s9.95s10.1_P2S2Girders2H2300_cycle_126.wav,2,0,normal,False,P2S2Girders2H2300,126
Cross_p6cycle_109_augmented_1.wav,5,1,anomalous,False,unknown,-1
P1_2S1BottomRing2H1000_cycle_108.wav,3,0,normal,False,2S1BottomRing2H1000,108
P5_6_2S1JoiningH4000_cycle_152.wav,4,0,normal,False,6_2S1JoiningH4000,152
Cross_s1_p5cycle_095.wav,4,0,normal,False,unknown,95
Cross_s1_p3cycle_382_augmented_4.wav,1,1,anomalous,False,unknown,-1
Inc_P5_6_2S1JoiningH4000_cycle_004.wav,5,0,normal,False,P5_6_2S1JoiningH4000,4
cross_p7s1_cycle_589.wav,4,0,normal,False,unknown,589
P5_6_2S1JoiningH1000_cycle_116.wav,1,0,normal,False,6_2S1JoiningH1000,116
Cross_s1_p5cycle_158.wav,2,0,normal,False,unknown,158
Cross_s1_p4cycle_025.wav,1,0,normal,False,unknown,25
s2_p6_mangoutcycle_190.wav,1,0,normal,False,unknown,190
P5_6_2S1JoiningH1000_cycle_276.wav,5,0,normal,False,6_2S1JoiningH1000,276
Cross_s1_p3cycle_187_augmented_4.wav,5,1,anomalous,False,unknown,-1
P1_2S1BottomRing2H1000_cycle_178.wav,4,0,normal,False,2S1BottomRing2H1000,178
cross_p7s1_cycle_563.wav,2,0,normal,False,unknown,563
Cross_s1_p4cycle_089.wav,2,0,normal,False,unknown,89
P5_6_2S1JoiningH1000_cycle_082.wav,4,0,normal,False,6_2S1JoiningH1000,82
Cross_s1_p_uppercycle_060.wav,3,0,normal,False,unknown,60
Inc_P5_6_2S1JoiningH4000_cycle_134.wav,5,0,normal,False,P5_6_2S1JoiningH4000,134
cross_p7s1_cycle_245.wav,1,0,normal,False,unknown,245
Inc_P5_6_2S1JoiningH4000_cycle_292.wav,3,0,normal,False,P5_6_2S1JoiningH4000,292
Cross_s1_p4cycle_045.wav,5,0,normal,False,unknown,45
P1_2S1BottomRing2H1000_cycle_104.wav,2,0,normal,False,2S1BottomRing2H1000,104
Cross_s1_p5cycle_174.wav,5,0,normal,False,unknown,174
Cross_p6cycle_079.wav,4,0,normal,False,unknown,79
Inc_P5_6_2S1JoiningH4000_cycle_060.wav,5,0,normal,False,P5_6_2S1JoiningH4000,60
Cross_s1_p5cycle_140.wav,4,0,normal,False,unknown,140
P5_6_2S1JoiningH1000_cycle_363.wav,1,0,normal,False,6_2S1JoiningH1000,363
P5_6_2S1JoiningH1000_cycle_453.wav,2,0,normal,False,6_2S1JoiningH1000,453
l6s9.95s10.1_P2S2Girders2H2300_cycle_140.wav,4,0,normal,False,P2S2Girders2H2300,140
Cross_s1_p3cycle_075_augmented_3.wav,4,1,anomalous,False,unknown,-1
P5_6_2S1JoiningH1000_cycle_387.wav,1,0,normal,False,6_2S1JoiningH1000,387
cross_p7s1_cycle_539.wav,1,0,normal,False,unknown,539
Cross_s1_p5cycle_186.wav,1,0,normal,False,unknown,186
P1_2S1BottomRing2H1000_cycle_146.wav,1,0,normal,False,2S1BottomRing2H1000,146
Cross_s1_p1cycle_102.wav,1,0,normal,False,unknown,102
P5_6_2S1JoiningH1000_cycle_174.wav,4,0,normal,False,6_2S1JoiningH1000,174
Cross_s1_p_uppercycle_214.wav,5,0,normal,False,unknown,214
P1_2S1BottomRing2H1000_cycle_016.wav,3,0,normal,False,2S1BottomRing2H1000,16
P1_2S1BottomRing2H1000_cycle_134.wav,5,0,normal,False,2S1BottomRing2H1000,134
Cross_s1_p1cycle_170.wav,4,0,normal,False,unknown,170
Cross_p6cycle_083.wav,1,0,normal,False,unknown,83
Cross_s2_p1cycle_112.wav,1,0,normal,False,unknown,112
cross_p7s1_cycle_046.wav,1,0,normal,False,unknown,46
Inc_P5_6_2S1JoiningH4000_cycle_228.wav,4,0,normal,False,P5_6_2S1JoiningH4000,228
Cross_s1_p1cycle_016.wav,5,0,normal,False,unknown,16
P5_6_2S1JoiningH4000_cycle_136.wav,2,0,normal,False,6_2S1JoiningH4000,136
Cross_s2_p1cycle_174.wav,4,0,normal,False,unknown,174
cross_p7s1_cycle_396.wav,1,0,normal,False,unknown,396
Cross_s1_p5cycle_079.wav,2,0,normal,False,unknown,79
cross_p7s1_cycle_010.wav,4,0,normal,False,unknown,10
cross_p7s1_cycle_467.wav,2,0,normal,False,unknown,467
s2_p6_mangoutcycle_154.wav,4,0,normal,False,unknown,154
Cross_s1_p1cycle_128.wav,4,0,normal,False,unknown,128
Cross_s1_p1cycle_010.wav,2,0,normal,False,unknown,10
P5_6_2S1JoiningH1000_cycle_417.wav,4,0,normal,False,6_2S1JoiningH1000,417
P5_6_2S1JoiningH1000_cycle_228.wav,4,0,normal,False,6_2S1JoiningH1000,228
l6s9.95s10.1_P2S2Girders2H2300_cycle_110.wav,4,0,normal,False,P2S2Girders2H2300,110
Cross_s1_p3cycle_336_augmented_3.wav,3,1,anomalous,False,unknown,-1
P5_6_2S1JoiningH4000_cycle_021.wav,3,0,normal,False,6_2S1JoiningH4000,21
s2_p6_mangoutcycle_128.wav,1,0,normal,False,unknown,128
Cross_p6cycle_065.wav,2,0,normal,False,unknown,65
P1_2S1BottomRing2H1000_cycle_047.wav,2,0,normal,False,2S1BottomRing2H1000,47
P5_6_2S1JoiningH4000_cycle_013.wav,5,0,normal,False,6_2S1JoiningH4000,13
cross_p7s1_cycle_297.wav,1,0,normal,False,unknown,297
s2_p6_mangoutcycle_063.wav,2,0,normal,False,unknown,63
Cross_s1_p3cycle_185_augmented_2.wav,4,1,anomalous,False,unknown,-1
s2_p6_mangoutcycle_170.wav,2,0,normal,False,unknown,170
Cross_s1_p5cycle_154.wav,5,0,normal,False,unknown,154
P5_6_2S1JoiningH4000_cycle_033.wav,4,0,normal,False,6_2S1JoiningH4000,33
Cross_p6cycle_103_augmented_2.wav,4,1,anomalous,False,unknown,-1
Cross_s1_p1cycle_172.wav,5,0,normal,False,unknown,172
l6s9.95s10.1_P2S2Girders2H2300_cycle_166.wav,2,0,normal,False,P2S2Girders2H2300,166
Inc_P5_6_2S1JoiningH4000_cycle_178.wav,1,0,normal,False,P5_6_2S1JoiningH4000,178
Cross_s1_p3cycle_075_augmented_1.wav,2,1,anomalous,False,unknown,-1
Cross_s1_p5cycle_192.wav,3,0,normal,False,unknown,192
Cross_s2_p1cycle_036.wav,1,0,normal,False,unknown,36
Inc_P5_6_2S1JoiningH4000_cycle_270.wav,2,0,normal,False,P5_6_2S1JoiningH4000,270
l7s10.55_P2S2Girders2H2300_cycle_048.wav,1,0,normal,False,P2S2Girders2H2300,48
cross_p7s1_cycle_404.wav,4,0,normal,False,unknown,404
P5_6_2S1JoiningH1000_cycle_373.wav,5,0,normal,False,6_2S1JoiningH1000,373
P5_6_2S1JoiningH1000_cycle_226.wav,3,0,normal,False,6_2S1JoiningH1000,226
Cross_s1_p_uppercycle_014.wav,1,0,normal,False,unknown,14
s2_p6_mangoutcycle_150.wav,2,0,normal,False,unknown,150
Inc_P5_6_2S1JoiningH4000_cycle_348.wav,2,0,normal,False,P5_6_2S1JoiningH4000,348
Cross_p6cycle_101.wav,5,0,normal,False,unknown,101
cross_p7s1_cycle_384.wav,5,0,normal,False,unknown,384
P5_6_2S1JoiningH4000_cycle_116.wav,2,0,normal,False,6_2S1JoiningH4000,116
Inc_P5_6_2S1JoiningH4000_cycle_238.wav,4,0,normal,False,P5_6_2S1JoiningH4000,238
P5_6_2S1JoiningH1000_cycle_405.wav,4,0,normal,False,6_2S1JoiningH1000,405
Cross_s1_p_uppercycle_170.wav,3,0,normal,False,unknown,170
Inc_P5_6_2S1JoiningH4000_cycle_058.wav,4,0,normal,False,P5_6_2S1JoiningH4000,58
Cross_s1_p_uppercycle_066.wav,1,0,normal,False,unknown,66
cross_p7s1_cycle_216.wav,4,0,normal,False,unknown,216
P5_6_2S1JoiningH1000_cycle_471.wav,3,0,normal,False,6_2S1JoiningH1000,471
