filename,fold,target,category,esc10,src_file,take
l6s9.95s10.1_P2S2Girders2H2300_cycle_064.wav,1,1,dash8,False,P2S2Girders2H2300,64
l6s9.95s10.1_P2S2Girders2H2300_cycle_066.wav,2,1,dash8,False,P2S2Girders2H2300,66
l6s9.95s10.1_P2S2Girders2H2300_cycle_068.wav,3,1,dash8,False,P2S2Girders2H2300,68
l6s9.95s10.1_P2S2Girders2H2300_cycle_070.wav,4,1,dash8,False,P2S2Girders2H2300,70
l6s9.95s10.1_P2S2Girders2H2300_cycle_072.wav,5,1,dash8,False,P2S2Girders2H2300,72
l6s9.95s10.1_P2S2Girders2H2300_cycle_074.wav,1,1,dash8,False,P2S2Girders2H2300,74
l6s9.95s10.1_P2S2Girders2H2300_cycle_076.wav,2,1,dash8,False,P2S2Girders2H2300,76
l6s9.95s10.1_P2S2Girders2H2300_cycle_078.wav,3,1,dash8,False,P2S2Girders2H2300,78
l6s9.95s10.1_P2S2Girders2H2300_cycle_080.wav,4,1,dash8,False,P2S2Girders2H2300,80
l6s9.95s10.1_P2S2Girders2H2300_cycle_082.wav,5,1,dash8,False,P2S2Girders2H2300,82
l6s9.95s10.1_P2S2Girders2H2300_cycle_084.wav,1,1,dash8,False,P2S2Girders2H2300,84
l6s9.95s10.1_P2S2Girders2H2300_cycle_086.wav,2,1,dash8,False,P2S2Girders2H2300,86
l6s9.95s10.1_P2S2Girders2H2300_cycle_088.wav,3,1,dash8,False,P2S2Girders2H2300,88
l6s9.95s10.1_P2S2Girders2H2300_cycle_090.wav,4,1,dash8,False,P2S2Girders2H2300,90
l6s9.95s10.1_P2S2Girders2H2300_cycle_092.wav,5,1,dash8,False,P2S2Girders2H2300,92
l6s9.95s10.1_P2S2Girders2H2300_cycle_094.wav,1,1,dash8,False,P2S2Girders2H2300,94
l6s9.95s10.1_P2S2Girders2H2300_cycle_096.wav,2,1,dash8,False,P2S2Girders2H2300,96
l6s9.95s10.1_P2S2Girders2H2300_cycle_098.wav,3,1,dash8,False,P2S2Girders2H2300,98
l6s9.95s10.1_P2S2Girders2H2300_cycle_100.wav,4,1,dash8,False,P2S2Girders2H2300,100
